"","Region","City","TreeID","Species","DBH","Leaf","AGE","ScientificName"
"290","InlVal","Modesto, CA",28599,"FRHO",66,457.4,28,"Fraxinus holotricha"
"291","InlVal","Modesto, CA",28698,"QUIL2",38.5,143.3,29,"Quercus ilex"
"292","InlVal","Modesto, CA",29043,"LAIN",24.9,53.8,33,"Lagerstroemia indica"
"293","InlVal","Modesto, CA",29059,"LAIN",21.2,114.6,41,"Lagerstroemia indica"
"294","InlVal","Modesto, CA",29172,"FRVE_G",65.5,651.9,47,"Fraxinus velutina 'Modesto'"
"295","InlVal","Modesto, CA",29712,"GIBI",37.5,123.2,30,"Ginkgo biloba"
"296","InlVal","Modesto, CA",29774,"BEPE",10.5,50.2,10,"Betula pendula"
"297","InlVal","Modesto, CA",29885,"BEPE",19.8,68,28,"Betula pendula"
"298","InlVal","Modesto, CA",30133,"LAIN",6,10.5,18,"Lagerstroemia indica"
"299","InlVal","Modesto, CA",30280,"FRVE_G",69.3,837.3,41,"Fraxinus velutina 'Modesto'"
"300","InlVal","Modesto, CA",30384,"GIBI",3,0.9,8,"Ginkgo biloba"
"301","InlVal","Modesto, CA",30459,"PRCE",33.5,118.6,18,"Prunus cerasifera"
"302","InlVal","Modesto, CA",30589,"FRVE_G",52.8,282.3,28,"Fraxinus velutina 'Modesto'"
"303","InlVal","Modesto, CA",30598,"MAGR",15.7,21.3,39,"Magnolia grandiflora"
"304","InlVal","Modesto, CA",31263,"PITH",34.5,103.1,29,"Pinus thunbergiana"
"305","InlVal","Modesto, CA",31603,"PICH",6.7,11.8,5,"Pistacia chinensis"
"306","InlVal","Modesto, CA",31877,"ACSA1",103.8,1111.6,62,"Acer saccharinum"
"307","InlVal","Modesto, CA",31915,"GLTR",60.5,541.7,28,"Gleditsia triacanthos"
"308","InlVal","Modesto, CA",31923,"GLTR",41.2,401.1,28,"Gleditsia triacanthos"
"309","InlVal","Modesto, CA",32147,"ACSA1",60.4,595.7,49,"Acer saccharinum"
"310","InlVal","Modesto, CA",32193,"ACSA1",71,644.4,48,"Acer saccharinum"
"311","InlVal","Modesto, CA",32220,"FRHO",38.1,265.6,28,"Fraxinus holotricha"
"312","InlVal","Modesto, CA",32259,"FRVE_G",48.4,540.7,28,"Fraxinus velutina 'Modesto'"
"313","InlVal","Modesto, CA",32317,"FREX_H",59.2,218.2,48,"Fraxinus excelsior 'Hessei'"
"314","InlVal","Modesto, CA",32333,"ACSA1",84.4,721.9,38,"Acer saccharinum"
"315","InlVal","Modesto, CA",32768,"GLTR",52.7,470.2,28,"Gleditsia triacanthos"
"316","InlVal","Modesto, CA",32845,"PLAC",67.5,473.9,48,"Platanus x acerifolia"
"317","InlVal","Modesto, CA",33096,"FREX_H",11,39.7,6,"Fraxinus excelsior 'Hessei'"
"318","InlVal","Modesto, CA",33269,"ACSA1",101.2,986.1,48,"Acer saccharinum"
"319","InlVal","Modesto, CA",33294,"MAGR",27.5,124,29,"Magnolia grandiflora"
"320","InlVal","Modesto, CA",33384,"FRVE_G",68.2,905.9,39,"Fraxinus velutina 'Modesto'"
"321","InlVal","Modesto, CA",33516,"LIST",35.5,544.9,29,"Liquidambar styraciflua"
"322","InlVal","Modesto, CA",33626,"CESI4",82.5,1135,29,"Celtis sinensis"
"323","InlVal","Modesto, CA",33805,"FRVE_G",79.2,635.5,40,"Fraxinus velutina 'Modesto'"
"324","InlVal","Modesto, CA",34001,"ACSA1",43.9,306.8,29,"Acer saccharinum"
"325","InlVal","Modesto, CA",34202,"PICH",39.1,508.3,29,"Pistacia chinensis"
"326","InlVal","Modesto, CA",34267,"ZESE",36.6,318.4,28,"Zelkova serrata"
"327","InlVal","Modesto, CA",34800,"BEPE",20.7,74.2,28,"Betula pendula"
"328","InlVal","Modesto, CA",35062,"FRVE_G",50.5,220.5,28,"Fraxinus velutina 'Modesto'"
"329","InlVal","Modesto, CA",35120,"ACSA1",19.6,130.8,10,"Acer saccharinum"
"330","InlVal","Modesto, CA",35670,"GLTR",50.8,476.5,28,"Gleditsia triacanthos"
"331","InlVal","Modesto, CA",35783,"MAGR",10,20.8,13,"Magnolia grandiflora"
"332","InlVal","Modesto, CA",36083,"ACSA1",38.8,293.7,19,"Acer saccharinum"
"333","InlVal","Modesto, CA",36607,"BEPE",25.5,202.5,18,"Betula pendula"
"334","InlVal","Modesto, CA",37041,"PRCE",12,104.8,13,"Prunus cerasifera"
"335","InlVal","Modesto, CA",37221,"ACSA1",53.2,252.4,29,"Acer saccharinum"
"336","InlVal","Modesto, CA",37353,"ACSA1",13,49.2,6,"Acer saccharinum"
"337","InlVal","Modesto, CA",37655,"GLTR",59.2,530.3,28,"Gleditsia triacanthos"
"338","InlVal","Modesto, CA",37767,"FREX_H",3,1.5,4,"Fraxinus excelsior 'Hessei'"
"339","InlVal","Modesto, CA",37906,"ACSA1",50.7,353,29,"Acer saccharinum"
"340","InlVal","Modesto, CA",38197,"ACSA1",6.1,34.5,9,"Acer saccharinum"
"341","InlVal","Modesto, CA",38221,"ZESE",11,20.4,7,"Zelkova serrata"
"342","InlVal","Modesto, CA",38333,"PLAC",55.4,601.4,43,"Platanus x acerifolia"
"343","InlVal","Modesto, CA",38456,"FRPE_M",28.6,109,43,"Fraxinus pennsylvanica 'Marshall'"
"344","InlVal","Modesto, CA",38460,"FRPE_M",26.6,184.9,16,"Fraxinus pennsylvanica 'Marshall'"
"345","InlVal","Modesto, CA",38463,"FRPE_M",27.5,201.4,20,"Fraxinus pennsylvanica 'Marshall'"
"346","InlVal","Modesto, CA",38465,"FRPE_M",27.6,267.6,20,"Fraxinus pennsylvanica 'Marshall'"
"347","InlVal","Modesto, CA",38468,"FRPE_M",27.5,198.9,20,"Fraxinus pennsylvanica 'Marshall'"
"348","InlVal","Modesto, CA",38473,"FRPE_M",27.5,221.6,20,"Fraxinus pennsylvanica 'Marshall'"
"349","InlVal","Modesto, CA",38477,"FRPE_M",28,231,20,"Fraxinus pennsylvanica 'Marshall'"
"350","InlVal","Modesto, CA",38482,"FRPE_M",25.3,133.2,16,"Fraxinus pennsylvanica 'Marshall'"
"351","InlVal","Modesto, CA",38484,"FRPE_M",22.3,153.3,16,"Fraxinus pennsylvanica 'Marshall'"
"352","InlVal","Modesto, CA",38860,"CICA",65.7,617.6,44,"Cinnamomum camphora"
"353","InlVal","Modesto, CA",38959,"FRVE_G",63,488.5,43,"Fraxinus velutina 'Modesto'"
"354","InlVal","Modesto, CA",39417,"ACSA1",14.8,88.2,7,"Acer saccharinum"
"355","InlVal","Modesto, CA",39793,"LAIN",19.3,32.7,43,"Lagerstroemia indica"
"356","InlVal","Modesto, CA",40169,"PRCE",22.2,71.9,28,"Prunus cerasifera"
"357","InlVal","Modesto, CA",40357,"KOPA",27.6,18,37,"Koelreuteria paniculata"
"358","InlVal","Modesto, CA",40405,"KOPA",29,154.2,37,"Koelreuteria paniculata"
"359","InlVal","Modesto, CA",40416,"KOPA",31,129.1,37,"Koelreuteria paniculata"
"360","InlVal","Modesto, CA",40429,"KOPA",26.9,146,31,"Koelreuteria paniculata"
"361","InlVal","Modesto, CA",40455,"ACSA1",19.1,109.7,16,"Acer saccharinum"
"362","InlVal","Modesto, CA",40922,"ACSA1",61.8,367,44,"Acer saccharinum"
"363","InlVal","Modesto, CA",41455,"ACSA1",3,4.5,5,"Acer saccharinum"
"364","InlVal","Modesto, CA",41672,"ACSA1",119.9,-1,67,"Acer saccharinum"
"365","InlVal","Modesto, CA",41764,"PLAC",47.8,116.2,19,"Platanus x acerifolia"
"366","InlVal","Modesto, CA",41841,"CICA",63.4,539.5,73,"Cinnamomum camphora"
"367","InlVal","Modesto, CA",41861,"CICA",43.8,274.9,23,"Cinnamomum camphora"
"368","InlVal","Modesto, CA",41935,"QUIL2",52.9,341,29,"Quercus ilex"
"369","InlVal","Modesto, CA",41975,"FRVE_G",58.4,398.8,28,"Fraxinus velutina 'Modesto'"
"370","InlVal","Modesto, CA",42270,"PRCE",17.6,12.2,48,"Prunus cerasifera"
"371","InlVal","Modesto, CA",42434,"FRHO",60.9,269.1,28,"Fraxinus holotricha"
"372","InlVal","Modesto, CA",42520,"ACSA1",85.5,874.1,48,"Acer saccharinum"
"373","InlVal","Modesto, CA",42815,"ACSA1",102.6,790.5,49,"Acer saccharinum"
"374","InlVal","Modesto, CA",42953,"CICA",48.6,267.1,29,"Cinnamomum camphora"
"375","InlVal","Modesto, CA",43024,"QUIL2",33.9,99.3,24,"Quercus ilex"
"376","InlVal","Modesto, CA",43081,"FRHO",86.8,476.7,48,"Fraxinus holotricha"
"377","InlVal","Modesto, CA",43129,"FRVE_G",46.9,204.9,39,"Fraxinus velutina 'Modesto'"
"378","InlVal","Modesto, CA",43153,"PRCE",24.9,91.4,33,"Prunus cerasifera"
"379","InlVal","Modesto, CA",43196,"PRCE",17.8,16.4,48,"Prunus cerasifera"
"380","InlVal","Modesto, CA",43335,"KOPA",6.7,3.3,5,"Koelreuteria paniculata"
"381","InlVal","Modesto, CA",43648,"FRHO",63.8,278.5,25,"Fraxinus holotricha"
"382","InlVal","Modesto, CA",43731,"FRPE_M",37.6,511.3,35,"Fraxinus pennsylvanica 'Marshall'"
"383","InlVal","Modesto, CA",43737,"GLTR",42.5,197.8,35,"Gleditsia triacanthos"
"384","InlVal","Modesto, CA",43766,"GLTR",55.2,417.3,35,"Gleditsia triacanthos"
"385","InlVal","Modesto, CA",44116,"ACSA1",88.9,670,48,"Acer saccharinum"
"386","InlVal","Modesto, CA",44181,"PITH",38.1,120.8,26,"Pinus thunbergiana"
"387","InlVal","Modesto, CA",44296,"PITH",33.5,192.7,26,"Pinus thunbergiana"
"388","InlVal","Modesto, CA",44429,"FREX_H",25.2,104,25,"Fraxinus excelsior 'Hessei'"
"389","InlVal","Modesto, CA",44533,"PITH",34.3,161.4,26,"Pinus thunbergiana"
"390","InlVal","Modesto, CA",44561,"MAGR",24.2,16.9,36,"Magnolia grandiflora"
"391","InlVal","Modesto, CA",44565,"MAGR",26,46.9,36,"Magnolia grandiflora"
"392","InlVal","Modesto, CA",44682,"PICH",30.9,219.1,26,"Pistacia chinensis"
"393","InlVal","Modesto, CA",44739,"PICH",7.2,8,6,"Pistacia chinensis"
"394","InlVal","Modesto, CA",44982,"GIBI",20.4,94.1,20,"Ginkgo biloba"
"395","InlVal","Modesto, CA",45868,"FRHO",65.3,743.3,25,"Fraxinus holotricha"
"396","InlVal","Modesto, CA",45909,"FREX_H",20.2,78.3,23,"Fraxinus excelsior 'Hessei'"
"397","InlVal","Modesto, CA",46011,"FREX_H",27.8,120,25,"Fraxinus excelsior 'Hessei'"
"398","InlVal","Modesto, CA",46016,"FREX_H",22.7,51.2,23,"Fraxinus excelsior 'Hessei'"
"399","InlVal","Modesto, CA",46072,"CICA",30.5,91.8,22,"Cinnamomum camphora"
"400","InlVal","Modesto, CA",46073,"CICA",39.6,132.9,20,"Cinnamomum camphora"
"401","InlVal","Modesto, CA",46084,"QUIL2",56,438.2,36,"Quercus ilex"
"402","InlVal","Modesto, CA",46114,"PITH",29.5,42.2,26,"Pinus thunbergiana"
"403","InlVal","Modesto, CA",46351,"BEPE",36.7,142.4,21,"Betula pendula"
"404","InlVal","Modesto, CA",46388,"KOPA",4.9,10,6,"Koelreuteria paniculata"
"405","InlVal","Modesto, CA",46482,"LIST",35.7,477,29,"Liquidambar styraciflua"
"406","InlVal","Modesto, CA",46540,"FREX_H",26.7,110,22,"Fraxinus excelsior 'Hessei'"
"407","InlVal","Modesto, CA",46692,"ACSA1",39.5,242,23,"Acer saccharinum"
"408","InlVal","Modesto, CA",46792,"ZESE",7.7,16.3,5,"Zelkova serrata"
"409","InlVal","Modesto, CA",46813,"QUIL2",41.4,267.1,28,"Quercus ilex"
"410","InlVal","Modesto, CA",47097,"LIST",37.5,238.2,24,"Liquidambar styraciflua"
"411","InlVal","Modesto, CA",47153,"PRCE",23.5,154.2,32,"Prunus cerasifera"
"412","InlVal","Modesto, CA",47154,"PRCE",29.9,146.4,32,"Prunus cerasifera"
"413","InlVal","Modesto, CA",47170,"LIST",43.4,172.1,24,"Liquidambar styraciflua"
"414","InlVal","Modesto, CA",47356,"QUIL2",51.2,372,33,"Quercus ilex"
"415","InlVal","Modesto, CA",47370,"GLTR",37.8,195.1,27,"Gleditsia triacanthos"
"416","InlVal","Modesto, CA",47398,"GLTR",33.8,144.2,27,"Gleditsia triacanthos"
"417","InlVal","Modesto, CA",48018,"ACSA1",52.3,594.9,24,"Acer saccharinum"
"418","InlVal","Modesto, CA",48157,"CESI4",56.5,572.2,26,"Celtis sinensis"
"419","InlVal","Modesto, CA",48244,"PICH",24.6,236.6,23,"Pistacia chinensis"
"420","InlVal","Modesto, CA",48258,"FRHO",48.8,364.2,21,"Fraxinus holotricha"
"421","InlVal","Modesto, CA",48386,"CESI4",34.3,223.7,26,"Celtis sinensis"
"422","InlVal","Modesto, CA",48603,"CESI4",34.5,319.3,26,"Celtis sinensis"
"423","InlVal","Modesto, CA",48638,"CESI4",51.8,793.3,26,"Celtis sinensis"
"424","InlVal","Modesto, CA",49115,"QUIL2",49.2,423.9,26,"Quercus ilex"
"425","InlVal","Modesto, CA",49346,"FREX_H",27,47.8,21,"Fraxinus excelsior 'Hessei'"
"426","InlVal","Modesto, CA",49418,"MAGR",37.8,206.5,29,"Magnolia grandiflora"
"427","InlVal","Modesto, CA",49571,"LAIN",5.5,10.5,18,"Lagerstroemia indica"
"428","InlVal","Modesto, CA",49626,"FRHO",38.7,334.8,21,"Fraxinus holotricha"
"429","InlVal","Modesto, CA",49856,"PLAC",59,500.4,57,"Platanus x acerifolia"
"430","InlVal","Modesto, CA",50089,"PLAC",40.2,278.7,40,"Platanus x acerifolia"
"431","InlVal","Modesto, CA",50094,"LAIN",14.4,8.2,48,"Lagerstroemia indica"
"432","InlVal","Modesto, CA",50501,"PLAC",44.2,278.8,39,"Platanus x acerifolia"
"433","InlVal","Modesto, CA",50574,"PYCA_B",17,69.5,13,"Pyrus calleryana 'Bradford'"
"434","InlVal","Modesto, CA",50631,"PYCA_B",52,173.9,50,"Pyrus calleryana 'Bradford'"
"435","InlVal","Modesto, CA",50641,"CESI4",90,257.3,55,"Celtis sinensis"
"436","InlVal","Modesto, CA",50698,"ACSA1",77,796.3,56,"Acer saccharinum"
"437","InlVal","Modesto, CA",50932,"FRVE_G",61.9,237.3,48,"Fraxinus velutina 'Modesto'"
"438","InlVal","Modesto, CA",51085,"FRVE_G",44.9,363.8,49,"Fraxinus velutina 'Modesto'"
"439","InlVal","Modesto, CA",51486,"ACSA1",70.8,288,59,"Acer saccharinum"
"440","InlVal","Modesto, CA",51513,"FRVE_G",73.5,399.6,54,"Fraxinus velutina 'Modesto'"
"441","InlVal","Modesto, CA",52215,"PLAC",38.6,117.9,38,"Platanus x acerifolia"
"442","InlVal","Modesto, CA",52263,"LAIN",23.8,41.2,48,"Lagerstroemia indica"
"443","InlVal","Modesto, CA",52338,"FRVE_G",55.8,314.2,43,"Fraxinus velutina 'Modesto'"
"444","InlVal","Modesto, CA",52565,"FRVE_G",50.3,222.4,43,"Fraxinus velutina 'Modesto'"
"445","InlVal","Modesto, CA",52590,"PITH",39.2,167.7,25,"Pinus thunbergiana"
"446","InlVal","Modesto, CA",53339,"FREX_H",17.5,64,8,"Fraxinus excelsior 'Hessei'"
"447","InlVal","Modesto, CA",53503,"FREX_H",32.9,109.6,24,"Fraxinus excelsior 'Hessei'"
"448","InlVal","Modesto, CA",53592,"CICA",38.3,269.7,44,"Cinnamomum camphora"
"449","InlVal","Modesto, CA",53637,"PYCA_B",37.4,164.8,17,"Pyrus calleryana 'Bradford'"
"450","InlVal","Modesto, CA",53723,"QUIL2",36.5,122.8,25,"Quercus ilex"
"451","InlVal","Modesto, CA",53742,"CICA",40.9,165.6,25,"Cinnamomum camphora"
"452","InlVal","Modesto, CA",54008,"PITH",25.5,75.3,12,"Pinus thunbergiana"
"453","InlVal","Modesto, CA",54226,"PRCE",15.5,47,43,"Prunus cerasifera"
"454","InlVal","Modesto, CA",54302,"GLTR",29.1,157.9,26,"Gleditsia triacanthos"
"455","InlVal","Modesto, CA",54478,"PRCE",20,89.9,48,"Prunus cerasifera"
"456","InlVal","Modesto, CA",54524,"PRCE",27.5,98.4,26,"Prunus cerasifera"
"457","InlVal","Modesto, CA",54532,"QUIL2",43.7,280.7,27,"Quercus ilex"
"458","InlVal","Modesto, CA",54756,"MAGR",62.7,176.1,49,"Magnolia grandiflora"
"459","InlVal","Modesto, CA",54794,"ZESE",15,58.7,6,"Zelkova serrata"
"460","InlVal","Modesto, CA",54855,"PYCA_B",20.7,75.6,25,"Pyrus calleryana 'Bradford'"
"461","InlVal","Modesto, CA",55010,"FRHO",63.1,335.8,25,"Fraxinus holotricha"
"462","InlVal","Modesto, CA",55543,"GLTR",42.7,319.1,26,"Gleditsia triacanthos"
"463","InlVal","Modesto, CA",55625,"ZESE",19.5,71.7,11,"Zelkova serrata"
"464","InlVal","Modesto, CA",55751,"FRVE_G",69.3,348.7,44,"Fraxinus velutina 'Modesto'"
"465","InlVal","Modesto, CA",55870,"LAIN",12,11.5,25,"Lagerstroemia indica"
"466","InlVal","Modesto, CA",56011,"GIBI",8.9,16.4,12,"Ginkgo biloba"
"467","InlVal","Modesto, CA",56014,"GLTR",20,71.4,26,"Gleditsia triacanthos"
"468","InlVal","Modesto, CA",56149,"CICA",10.1,9.6,9,"Cinnamomum camphora"
"469","InlVal","Modesto, CA",56206,"PITH",41,96.8,24,"Pinus thunbergiana"
"470","InlVal","Modesto, CA",56253,"GLTR",41.5,306.8,26,"Gleditsia triacanthos"
"471","InlVal","Modesto, CA",56275,"GLTR",28.2,75.7,26,"Gleditsia triacanthos"
"472","InlVal","Modesto, CA",56441,"KOPA",12.7,18.5,8,"Koelreuteria paniculata"
"473","InlVal","Modesto, CA",56575,"QUIL2",36.8,88.9,27,"Quercus ilex"
"474","InlVal","Modesto, CA",56579,"PRCE",19.5,6.8,48,"Prunus cerasifera"
"475","InlVal","Modesto, CA",56629,"PITH",36,110.5,49,"Pinus thunbergiana"
"476","InlVal","Modesto, CA",56737,"PICH",27.5,167.2,15,"Pistacia chinensis"
"477","InlVal","Modesto, CA",57340,"CICA",57.8,105.2,39,"Cinnamomum camphora"
"478","InlVal","Modesto, CA",57373,"PLAC",62,293.1,38,"Platanus x acerifolia"
"479","InlVal","Modesto, CA",57427,"PLAC",58.1,320.8,38,"Platanus x acerifolia"
"480","InlVal","Modesto, CA",57530,"PYCA_B",30.6,210.6,38,"Pyrus calleryana 'Bradford'"
"481","InlVal","Modesto, CA",57551,"PYCA_B",23.2,118.1,38,"Pyrus calleryana 'Bradford'"
"482","InlVal","Modesto, CA",57552,"PYCA_B",29.5,144.1,38,"Pyrus calleryana 'Bradford'"
"483","InlVal","Modesto, CA",57704,"PYCA_B",39.5,302.3,16,"Pyrus calleryana 'Bradford'"
"484","InlVal","Modesto, CA",57858,"LIST",22.8,179.2,17,"Liquidambar styraciflua"
"485","InlVal","Modesto, CA",58239,"LAIN",5,5.9,16,"Lagerstroemia indica"
"486","InlVal","Modesto, CA",58333,"PLAC",17.4,65.1,16,"Platanus x acerifolia"
"487","InlVal","Modesto, CA",58485,"FRAN_R",51.2,376.4,16,"Fraxinus angustifolia 'Raywood'"
"488","InlVal","Modesto, CA",59001,"BEPE",18.3,77,14,"Betula pendula"
"489","InlVal","Modesto, CA",59285,"ZESE",18.8,155.1,10,"Zelkova serrata"
"490","InlVal","Modesto, CA",59411,"FRPE_M",29.2,242,16,"Fraxinus pennsylvanica 'Marshall'"
"491","InlVal","Modesto, CA",59891,"LIST",22.3,83.3,17,"Liquidambar styraciflua"
"492","InlVal","Modesto, CA",60087,"FRAN_R",31.1,244.6,10,"Fraxinus angustifolia 'Raywood'"
"493","InlVal","Modesto, CA",60097,"FRAN_R",33,327.6,10,"Fraxinus angustifolia 'Raywood'"
"494","InlVal","Modesto, CA",60577,"PRCE",22.6,14.9,11,"Prunus cerasifera"
"495","InlVal","Modesto, CA",60812,"FRPE_M",40.4,136.1,22,"Fraxinus pennsylvanica 'Marshall'"
"496","InlVal","Modesto, CA",60975,"PICH",12.8,59.3,9,"Pistacia chinensis"
"497","InlVal","Modesto, CA",60998,"PICH",26,139.3,34,"Pistacia chinensis"
"498","InlVal","Modesto, CA",61288,"CICA",69.5,676.8,39,"Cinnamomum camphora"
"499","InlVal","Modesto, CA",61322,"ACSA1",4.2,9.5,11,"Acer saccharinum"
"500","InlVal","Modesto, CA",61446,"GLTR",57.9,595,33,"Gleditsia triacanthos"
"501","InlVal","Modesto, CA",61478,"QUIL2",48.4,322.4,34,"Quercus ilex"
"502","InlVal","Modesto, CA",61575,"PLAC",43.9,281.1,39,"Platanus x acerifolia"
"503","InlVal","Modesto, CA",61600,"FRAN_R",43.4,330.9,22,"Fraxinus angustifolia 'Raywood'"
"504","InlVal","Modesto, CA",61608,"FRPE_M",37.9,425.6,22,"Fraxinus pennsylvanica 'Marshall'"
"505","InlVal","Modesto, CA",61663,"BEPE",29.5,148.6,33,"Betula pendula"
"506","InlVal","Modesto, CA",61674,"CESI4",29.3,211.4,34,"Celtis sinensis"
"507","InlVal","Modesto, CA",61741,"FRPE_M",24.2,107.4,22,"Fraxinus pennsylvanica 'Marshall'"
"508","InlVal","Modesto, CA",61919,"BEPE",23.5,153.7,33,"Betula pendula"
"509","InlVal","Modesto, CA",61935,"FREX_H",24.9,73.8,22,"Fraxinus excelsior 'Hessei'"
"510","InlVal","Modesto, CA",62492,"GIBI",32.4,455.9,29,"Ginkgo biloba"
"511","InlVal","Modesto, CA",62595,"PRCE",32.7,98.2,27,"Prunus cerasifera"
"512","InlVal","Modesto, CA",63199,"FRAN_R",30.6,285.1,12,"Fraxinus angustifolia 'Raywood'"
"513","InlVal","Modesto, CA",63500,"GLTR",58.5,627.7,33,"Gleditsia triacanthos"
"514","InlVal","Modesto, CA",64712,"PICH",47.1,515.7,36,"Pistacia chinensis"
"515","InlVal","Modesto, CA",64833,"CICA",69.6,437.5,39,"Cinnamomum camphora"
"516","InlVal","Modesto, CA",64887,"GLTR",43,231.2,33,"Gleditsia triacanthos"
"517","InlVal","Modesto, CA",65435,"PLAC",23.6,181.9,9,"Platanus x acerifolia"
"518","InlVal","Modesto, CA",65520,"KOPA",39,216.3,33,"Koelreuteria paniculata"
"519","InlVal","Modesto, CA",65522,"KOPA",44.7,263.9,33,"Koelreuteria paniculata"
"520","InlVal","Modesto, CA",65527,"KOPA",41.2,93.9,33,"Koelreuteria paniculata"
"521","InlVal","Modesto, CA",65534,"KOPA",45,247.8,33,"Koelreuteria paniculata"
"522","InlVal","Modesto, CA",65542,"KOPA",37.3,212.8,33,"Koelreuteria paniculata"
"523","InlVal","Modesto, CA",65748,"KOPA",36.7,161.2,33,"Koelreuteria paniculata"
"524","InlVal","Modesto, CA",65922,"KOPA",42.3,135.8,33,"Koelreuteria paniculata"
"525","InlVal","Modesto, CA",65980,"FREX_H",8.8,9.6,7,"Fraxinus excelsior 'Hessei'"
"526","InlVal","Modesto, CA",65995,"MAGR",22.5,92.5,33,"Magnolia grandiflora"
"527","InlVal","Modesto, CA",65999,"FRAN_R",13.4,74.1,9,"Fraxinus angustifolia 'Raywood'"
"528","InlVal","Modesto, CA",66177,"CESI4",85,287.1,55,"Celtis sinensis"
"529","InlVal","Modesto, CA",66179,"QUIL2",38,167.8,33,"Quercus ilex"
"530","InlVal","Modesto, CA",66524,"QUIL2",39.6,112.1,33,"Quercus ilex"
"531","InlVal","Modesto, CA",66575,"LIST",16.4,60.6,21,"Liquidambar styraciflua"
"532","InlVal","Modesto, CA",66593,"LIST",34.1,226.1,33,"Liquidambar styraciflua"
"533","InlVal","Modesto, CA",66862,"QUIL2",40.8,226.5,33,"Quercus ilex"
"534","InlVal","Modesto, CA",67028,"FRVE_G",59.6,569.3,38,"Fraxinus velutina 'Modesto'"
"535","InlVal","Modesto, CA",67029,"LIST",56.7,730.4,33,"Liquidambar styraciflua"
"536","InlVal","Modesto, CA",67106,"FRHO",52.1,169.7,32,"Fraxinus holotricha"
"537","InlVal","Modesto, CA",67242,"FRPE_M",43.6,265.4,16,"Fraxinus pennsylvanica 'Marshall'"
"538","InlVal","Modesto, CA",67273,"MAGR",37.4,139.8,33,"Magnolia grandiflora"
"539","InlVal","Modesto, CA",67432,"ACSA1",99.6,1307.3,48,"Acer saccharinum"
"540","InlVal","Modesto, CA",67453,"KOPA",51.7,265,33,"Koelreuteria paniculata"
"541","InlVal","Modesto, CA",67749,"FRHO",44,133.1,28,"Fraxinus holotricha"
"542","InlVal","Modesto, CA",67817,"QUIL2",46.7,152.3,33,"Quercus ilex"
"543","InlVal","Modesto, CA",68086,"FRHO",44.4,179.4,28,"Fraxinus holotricha"
"544","InlVal","Modesto, CA",68719,"FREX_H",11.9,29.3,5,"Fraxinus excelsior 'Hessei'"
"545","InlVal","Modesto, CA",69322,"FREX_H",4.4,4.7,3,"Fraxinus excelsior 'Hessei'"
"546","InlVal","Modesto, CA",69461,"LAIN",7.3,15.1,11,"Lagerstroemia indica"
"547","InlVal","Modesto, CA",69661,"ZESE",5.5,8.9,6,"Zelkova serrata"
"548","InlVal","Modesto, CA",69827,"ZESE",17.5,77,9,"Zelkova serrata"
"549","InlVal","Modesto, CA",70231,"PLAC",17.1,103.2,7,"Platanus x acerifolia"
"550","InlVal","Modesto, CA",70418,"PLAC",27.9,238.9,8,"Platanus x acerifolia"
"551","InlVal","Modesto, CA",70516,"BEPE",10.4,96.8,8,"Betula pendula"
"552","InlVal","Modesto, CA",70800,"PLAC",24.2,178.2,8,"Platanus x acerifolia"
"553","InlVal","Modesto, CA",71000,"MAGR",21.6,81.9,25,"Magnolia grandiflora"
"554","InlVal","Modesto, CA",71237,"MAGR",10.5,31.7,8,"Magnolia grandiflora"
"555","InlVal","Modesto, CA",71468,"MAGR",18.6,65.2,25,"Magnolia grandiflora"
"556","InlVal","Modesto, CA",72008,"PYCA_B",48.3,128.5,24,"Pyrus calleryana 'Bradford'"
"557","InlVal","Modesto, CA",72171,"PLAC",17.7,107.2,10,"Platanus x acerifolia"
"558","InlVal","Modesto, CA",72321,"MAGR",16.6,55.3,25,"Magnolia grandiflora"
"559","InlVal","Modesto, CA",72382,"GIBI",19.5,44.1,17,"Ginkgo biloba"
"560","InlVal","Modesto, CA",72562,"QUIL2",43.9,134.3,37,"Quercus ilex"
"561","InlVal","Modesto, CA",72787,"PYCA_B",34.2,261.4,18,"Pyrus calleryana 'Bradford'"
"562","InlVal","Modesto, CA",72789,"PICH",31.6,252.8,25,"Pistacia chinensis"
"563","InlVal","Modesto, CA",72859,"MAGR",16.5,16.9,25,"Magnolia grandiflora"
"564","InlVal","Modesto, CA",72947,"PLAC",48,704.2,24,"Platanus x acerifolia"
"565","InlVal","Modesto, CA",73053,"MAGR",22.3,63.8,30,"Magnolia grandiflora"
"566","InlVal","Modesto, CA",73074,"MAGR",20.1,49.1,25,"Magnolia grandiflora"
"567","InlVal","Modesto, CA",73109,"QUIL2",51.2,176.3,37,"Quercus ilex"
"568","InlVal","Modesto, CA",73179,"MAGR",16.1,81.7,25,"Magnolia grandiflora"
"569","InlVal","Modesto, CA",73465,"MAGR",17.2,21.7,25,"Magnolia grandiflora"
"570","InlVal","Modesto, CA",73473,"GIBI",30,130.5,26,"Ginkgo biloba"
"571","InlVal","Modesto, CA",73507,"QUIL2",55.9,269.6,37,"Quercus ilex"
"572","InlVal","Modesto, CA",73528,"PITH",21.6,32.5,10,"Pinus thunbergiana"
"573","InlVal","Modesto, CA",73589,"FRVE_G",54.9,339,40,"Fraxinus velutina 'Modesto'"
